date,price_proxy,commodity,price_source,price_source_detail,futures_price,futures_return
2020-09-30,9.24,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.24,-1.0722949803507364
2020-10-31,30.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,30.0,1.1776554960085628
2020-11-30,32.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,32.0,0.06453852113757108
2020-12-31,33.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,33.0,0.030771658666753687
2021-01-31,10.9,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.9,-1.1077447722313822
2021-02-28,40.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,40.0,1.3001166648788383
2021-03-31,42.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,42.0,0.04879016416943216
2021-04-30,44.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,44.0,0.04652001563489261
2021-05-31,14.8,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.8,-1.0895624531481918
2021-06-30,14.5,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.5,-0.020478531343540496
2021-07-31,14.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.1,-0.02797385204240621
2021-08-31,13.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.7,-0.028778964550043362
2021-09-30,38.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,38.0,1.0201903268923065
2021-10-31,11.9,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,11.9,-1.161047759608902
2021-11-30,37.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,37.0,1.1343795125267406
2021-12-31,37.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,37.0,0.0
2022-01-31,38.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,38.0,0.02666824708216131
2022-02-28,14.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.7,-0.9497386659416951
2022-03-31,15.4,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,15.4,0.04652001563489305
2022-04-30,43.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,43.0,1.0268326062739788
2022-05-31,16.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,16.1,-0.9823808437031452
2022-06-30,44.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,44.0,1.0053703619278438
2022-07-31,41.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,41.0,-0.07061756721395307
2022-08-31,15.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,15.3,-0.9857192383059181
2022-09-30,14.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.2,-0.07461086379117488
2022-10-31,13.5,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.5,-0.050552279162831226
2022-11-30,14.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.0,0.03636764417087468
2022-12-31,14.4,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.4,0.0281708769666964
2023-01-31,14.5,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.5,0.0069204428445739374
2023-02-28,15.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,15.1,0.040546094394350085
2023-03-31,14.9,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,14.9,-0.013333530869465537
2023-04-30,39.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,39.0,0.962200433178233
2023-05-31,38.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,38.0,-0.02597548640326064
2023-06-30,37.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,37.0,-0.02666824708216131
2023-07-31,39.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,39.0,0.05264373348542195
2023-08-31,37.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,37.0,-0.05264373348542195
2023-09-30,13.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.2,-1.0307010830518992
2023-10-31,12.7,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,12.7,-0.038614836127779384
2023-11-30,13.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.0,0.023347363996991
2023-12-31,13.1,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,13.1,0.007662872745568983
2024-01-31,12.8,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,12.8,-0.023167059281534286
2024-02-29,11.9,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,11.9,-0.07290677080808772
2024-03-31,32.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,32.0,0.9891975026822428
2024-04-30,31.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,31.0,-0.03174869831458027
2024-05-31,32.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,32.0,0.03174869831458027
2024-06-30,32.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,32.0,0.0
2024-07-31,30.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,30.0,-0.06453852113757108
2024-08-31,10.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.3,-1.0690534864265655
2024-09-30,10.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.2,-0.009756174945364737
2024-10-31,9.91,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.91,-0.028843371948328755
2024-11-30,9.84,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.84,-0.007088637277734566
2024-12-31,26.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,26.0,0.9716408269573202
2025-01-31,10.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.0,-0.9555114450274362
2025-02-28,26.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,26.0,0.9555114450274362
2025-03-31,26.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,26.0,0.0
2025-04-30,10.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.2,-0.9357088177312569
2025-05-31,10.4,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.4,0.019418085857101808
2025-06-30,10.4,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.4,0.0
2025-07-31,10.2,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.2,-0.019418085857101808
2025-08-31,10.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.0,-0.01980262729617932
2025-09-30,9.85,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,9.85,-0.015113637810048264
2025-10-31,24.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,24.0,0.8905823751639481
2025-11-30,26.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,26.0,0.08004270767353638
2025-12-31,26.0,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,26.0,0.0
2026-01-31,10.3,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.3,-0.9259526427858922
2026-02-28,10.6,soybean,USDA_NASS_PRICE_RECEIVED,SOYBEANS,10.6,0.028710105882431503
1980-01-31,3.78,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.78,
1980-02-29,3.78,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.78,0.0
1980-03-31,3.59,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.59,-0.05157180713130871
1980-04-30,3.58,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.58,-0.0027894020875784964
1980-05-31,3.69,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.69,0.030263657639826747
1980-06-30,3.69,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.69,0.0
1980-07-31,3.73,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.73,0.010781775603288413
1980-08-31,3.78,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.78,0.013315775975772048
1980-09-30,3.91,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.91,0.03381336436577831
1980-10-31,4.11,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.11,0.04988565451086879
1980-11-30,4.32,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.32,0.049832373747875636
1980-12-31,4.11,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.11,-0.049832373747875636
1981-01-31,4.16,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.16,0.012092045765028647
1981-02-28,4.19,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.19,0.007185659660874588
1981-03-31,4.09,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.09,-0.024155763879336156
1981-04-30,4.07,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.07,-0.004901970600206695
1981-05-31,4.24,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.24,0.040920269789362695
1981-06-30,4.12,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.12,-0.02871010588243128
1981-07-31,3.69,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.69,-0.11022670530899936
1981-08-31,3.7,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.7,0.0027063615977431787
1981-09-30,3.8,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.8,0.02666824708216109
1981-10-31,3.94,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.94,0.03617965657750255
1981-11-30,3.68,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.68,-0.06826797112900285
1981-12-31,3.63,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.63,-0.013680103904080365
1982-01-31,3.78,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.78,0.040491361354736854
1982-02-28,3.71,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.71,-0.018692133012152334
1982-03-31,3.61,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.61,-0.02732410427455423
1982-04-30,3.68,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.68,0.019204979836050073
1982-05-31,3.69,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.69,0.0027137058715960283
1982-06-30,3.62,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.62,-0.019152432214756043
1982-07-31,3.22,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.22,-0.11709266628136272
1982-08-31,3.34,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.34,0.03658944743229209
1982-09-30,3.45,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.45,0.03240342405465935
1982-10-31,3.45,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.45,0.0
1982-11-30,3.51,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.51,0.017241806434505902
1982-12-31,3.47,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.47,-0.011461443519006353
1983-01-31,3.57,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.57,0.02841100183277967
1983-02-28,3.22,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.22,-0.10318423623523065
1983-03-31,3.59,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.59,0.10877084294387052
1983-04-30,3.29,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.29,-0.08726463772290693
1983-05-31,3.73,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.73,0.1255206688784436
1983-06-30,3.39,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.39,-0.0955783122633651
1983-07-31,3.61,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.61,0.06287785095243059
1983-08-31,3.54,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.54,-0.019581045199106528
1983-09-30,3.49,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.49,-0.014224990931347214
1983-10-31,3.36,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.36,-0.03796076223922307
1983-11-30,3.66,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.66,0.08552217343816215
1983-12-31,3.43,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.43,-0.0649028862354264
1984-01-31,3.62,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.62,0.05391376465983111
1984-02-29,3.4,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.4,-0.06269859421556401
1984-03-31,3.68,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.68,0.07913732055872402
1984-04-30,3.78,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.78,0.02681125745065649
1984-05-31,3.44,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.44,-0.09425253824618918
1984-06-30,3.96,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.96,0.14077255388108223
1984-07-31,3.3,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.3,-0.18232155679395468
1984-08-31,3.42,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.42,0.035718082602079315
1984-09-30,3.78,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.78,0.10008345855698231
1984-10-31,3.29,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.29,-0.13883644485421565
1984-11-30,3.45,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.45,0.047486666265987854
1984-12-31,3.35,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.35,-0.02941388520629329
1985-01-31,3.44,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.44,0.026511125548331904
1985-02-28,3.39,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.39,-0.014641549992947978
1985-03-31,3.42,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.42,0.008810629682154847
1985-04-30,3.43,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.43,0.002919710103334694
1985-05-31,3.3,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.3,-0.03863779270541401
1985-06-30,3.01,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.01,-0.09198238971165029
1985-07-31,2.97,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.97,-0.013378125946176045
1985-08-31,3.18,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.18,0.06831924397747735
1985-09-30,3.08,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.08,-0.03195159980660245
1985-10-31,3.07,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.07,-0.0032520353863774165
1985-11-30,3.07,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.07,0.0
1985-12-31,3.24,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.24,0.05389576820513242
1986-01-31,3.09,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.09,-0.04740223889458406
1986-02-28,3.17,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.17,0.025560496979535108
1986-03-31,3.21,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.21,0.012539349252735255
1986-04-30,3.26,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.26,0.015456258236691722
1986-05-31,2.87,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.87,-0.12741516560708632
1986-06-30,2.38,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.38,-0.1872115420881465
1986-07-31,2.19,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.19,-0.08319894385497395
1986-08-31,2.36,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.36,0.07476007520910932
1986-09-30,2.27,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.27,-0.03888178754420735
1986-10-31,2.57,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.57,0.12412606741381704
1986-11-30,2.51,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.51,-0.023623145763435938
1986-12-31,2.73,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.73,0.08401885605317594
1987-01-31,2.41,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.41,-0.12467486169430475
1987-02-28,2.45,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.45,0.016461277054072077
1987-03-31,3.04,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.04,0.21576949086149455
1987-04-30,2.63,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.63,-0.14487366922845712
1987-05-31,3.14,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.14,0.1772389537304888
1987-06-30,2.45,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.45,-0.24813477536352624
1987-07-31,2.31,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.31,-0.058840500022933506
1987-08-31,2.87,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.87,0.2170645052378276
1987-09-30,3.19,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.19,0.10570888702522341
1987-10-31,2.62,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.62,-0.19684659902374768
1987-11-30,2.66,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.66,0.015151805020602205
1987-12-31,2.65,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.65,-0.0037664827954769775
1988-01-31,2.68,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.68,0.011257154524634605
1988-02-29,2.89,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.89,0.07543970760157537
1988-03-31,2.79,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.79,-0.035214906291066495
1988-04-30,3.22,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.22,0.1433397637230427
1988-05-31,3.08,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.08,-0.04445176257083383
1988-06-30,3.49,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.49,0.12497213922885275
1988-07-31,3.55,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.55,0.017045867272988513
1988-08-31,3.46,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.46,-0.025679014417691493
1988-09-30,3.8,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.8,0.09373247766270709
1988-10-31,3.8,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.8,0.0
1988-11-30,3.85,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.85,0.013072081567352845
1988-12-31,4.72,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.72,0.20373565129777105
1989-01-31,4.49,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.49,-0.049956097843300906
1989-02-28,3.93,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.93,-0.13321327587299314
1989-03-31,4.07,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.07,0.035003573573333835
1989-04-30,4.13,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.13,0.014634407518437698
1989-05-31,4.0,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.0,-0.031983045853050784
1989-06-30,3.89,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.89,-0.027885203489535604
1989-07-31,3.65,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.65,-0.06368199003595487
1989-08-31,3.74,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.74,0.024358443832040555
1989-09-30,3.59,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.59,-0.04093340892625319
1989-10-31,3.31,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.31,-0.08120401311121594
1989-11-30,3.93,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.93,0.1716912364921983
1989-12-31,3.79,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.79,-0.03627340678683488
1990-01-31,3.58,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.58,-0.057003218681725976
1990-02-28,3.56,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.56,-0.005602255548669888
1990-03-31,3.74,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.74,0.049325066562501574
1990-04-30,3.5,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.5,-0.0663226429310726
1990-05-31,3.4,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.4,-0.028987536873252395
1990-06-30,3.02,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.02,-0.11851860023533733
1990-07-31,2.96,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.96,-0.020067563050809367
1990-08-31,2.75,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.75,-0.07358835665748908
1990-09-30,2.64,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.64,-0.040821994520255034
1990-10-31,2.44,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.44,-0.07878087785311438
1990-11-30,2.4,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.4,-0.016529301951210607
1990-12-31,2.41,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.41,0.004158010148663793
1991-01-31,2.61,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.61,0.07972347383203837
1991-02-28,2.42,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.42,-0.07558268116600697
1991-03-31,2.62,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.62,0.0794067776044105
1991-04-30,2.6,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.6,-0.007662872745569205
1991-05-31,2.65,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.65,0.019048194970694432
1991-06-30,2.57,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.57,-0.030653741091002384
1991-07-31,2.46,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.46,-0.043744548962856955
1991-08-31,3.05,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.05,0.21498024067504884
1991-09-30,2.87,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.87,-0.060829560847790454
1991-10-31,3.03,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.03,0.054250589749747835
1991-11-30,3.21,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.21,0.057708317620646765
1991-12-31,2.75,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.75,-0.15467002546344455
1992-01-31,3.56,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.56,0.2581596331854592
1992-02-29,3.85,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.85,0.07831260343575375
1992-03-31,3.79,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.79,-0.015707129205357884
1992-04-30,3.68,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.68,-0.029453266913495257
1992-05-31,3.94,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.94,0.06826797112900285
1992-06-30,3.98,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.98,0.010101095986503772
1992-07-31,3.63,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.63,-0.09204917101958698
1992-08-31,2.75,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.75,-0.27763173659827944
1992-09-30,3.05,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.05,0.1035406789408404
1992-10-31,3.3,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.3,0.07878087785311427
1992-11-30,3.31,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.31,0.003025720916536967
1992-12-31,3.39,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.39,0.0238817320033875
1993-01-31,3.47,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.47,0.02332467256640891
1993-02-28,3.33,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.33,-0.041182289966415375
1993-03-31,3.3,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.3,-0.009049835519918004
1993-04-30,3.43,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.43,0.03863779270541401
1993-05-31,3.08,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.08,-0.10763066419236544
1993-06-30,3.21,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.21,0.04134134015644131
1993-07-31,2.71,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.71,-0.16932230225031486
1993-08-31,2.83,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,2.83,0.04332807676353678
1993-09-30,3.37,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.37,0.1746360327091241
1993-10-31,3.26,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.26,-0.03318554898565429
1993-11-30,3.11,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.11,-0.04710446918747335
1993-12-31,3.15,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.15,0.012779726646398926
1994-01-31,3.58,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.58,0.12796034757506725
1994-02-28,3.36,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.36,-0.06342182643749616
1994-03-31,3.11,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.11,-0.07731824778397
1994-04-30,3.68,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.68,0.1682900259896969
1994-05-31,5.06,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,5.06,0.3184537311185345
1994-06-30,3.04,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.04,-0.5095089678812439
1994-07-31,3.08,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.08,0.013072081567352845
1994-08-31,3.24,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.24,0.050643732818755005
1994-09-30,3.36,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.36,0.03636764417087468
1994-10-31,3.52,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.52,0.04652001563489283
1994-11-30,3.56,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.56,0.011299555253933447
1994-12-31,3.94,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.94,0.10142017844590345
1995-01-31,3.5,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.5,-0.11841775481447447
1995-02-28,4.68,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.68,0.29053514143418724
1995-03-31,3.52,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.52,-0.28483712031954966
1995-04-30,3.55,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.55,0.00848661387731875
1995-05-31,3.75,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.75,0.05480823649499511
1995-06-30,3.85,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.85,0.026317308317373334
1995-07-31,3.82,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,3.82,-0.00782272568120912
1995-08-31,5.33,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,5.33,0.3331008155592694
1995-09-30,4.12,wheat,USDA_NASS_PRICE_RECEIVED,WHEAT,4.12,-0.25749807481631803
